URL,Status,Indexability,Google coverage (URL Inspection 2026-09-02),Last crawl (Google),Canonical,Page type,Primary entity (H1),Primary intent,Main words,SVG words,Collapsed <details> words,Internal inlinks (all),Internal inlinks (in-content),Outlinks internal,Outlinks external,Schema,Last modified (sitemap),dateModified (JSON-LD),Duplicate cluster,Conversion action,Title len,Desc len,og:image,Risk,Recommendation
/guides/nfc-business-card-iphone-android-compatibility/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/nfc-business-card-iphone-android-compatibility/,guide,NFC Business Card iPhone And Android Compatibility,informational,7380,0,1169,56,7,13,11,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,"/contact/nfc-branding-cards/,/rfq/",67,98,.jpg,title>60,IMPROVE
/guides/nfc-ndef-format-explained/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/nfc-ndef-format-explained/,guide,NFC NDEF Format Explained,informational,6385,0,1077,66,25,10,7,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,65,112,.jpg,title>60,IMPROVE
/guides/nfc-rohs-reach-compliance/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/nfc-rohs-reach-compliance/,guide,NFC and RFID RoHS & REACH Compliance Guide,informational,6010,0,1011,55,7,10,13,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,59,87,.jpg,,KEEP
/guides/nfc-tag-programming-android-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/nfc-tag-programming-android-guide/,guide,NFC Tag Programming on Android,informational,6041,0,934,54,7,12,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,65,141,.jpg,title>60,IMPROVE
/guides/nfc-tag-programming-iphone/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/nfc-tag-programming-iphone/,guide,Programming NFC Tags with iPhone,informational,6320,0,956,54,7,12,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,66,135,.jpg,title>60,IMPROVE
/guides/ntag21x-family-memory-map-commands/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/ntag21x-family-memory-map-commands/,guide,NTAG21x Family,informational,6250,0,604,66,16,15,11,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,/rfq/,57,107,.jpg,,KEEP
/guides/ntag424-dna-sun-cmac-authentication/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/ntag424-dna-sun-cmac-authentication/,guide,NTAG424 DNA SUN + CMAC Authentication,informational,6637,0,494,84,40,15,9,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,54,148,.jpg,,KEEP
/guides/python-rfid-reader-library/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/python-rfid-reader-library/,guide,Python RFID Reader Library Guide,informational,5837,0,767,57,10,11,11,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,49,143,.jpg,,KEEP
/guides/rain-rfid-explained/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rain-rfid-explained/,guide,RAIN RFID Explained,informational,7647,0,1352,58,14,13,10,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,64,127,.webp,title>60,IMPROVE
/guides/rfid-card-cost/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-card-cost/,guide,RFID Card Cost Guide,informational,3342,0,500,55,6,16,1,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/rfq/,/sample-pack/",81,137,.jpg,title>60,IMPROVE
/guides/rfid-ce-marking-europe/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-ce-marking-europe/,guide,RFID CE Marking in Europe,informational,7148,0,1002,56,8,10,13,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,61,121,.jpg,title>60,IMPROVE
/guides/rfid-food-safety-traceability/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-food-safety-traceability/,guide,RFID for Food Safety & FSMA 204 Traceability,informational,6261,0,986,53,7,11,9,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,61,128,.jpg,title>60,IMPROVE
/guides/rfid-oracle-netsuite-integration/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-oracle-netsuite-integration/,guide,RFID Integration with Oracle NetSuite,informational,6221,0,875,53,4,10,8,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,/rfq/,66,125,.jpg,title>60,IMPROVE
/guides/rfid-reader-writer-selection/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-reader-writer-selection/,guide,How To Choose RFID Readers And Writers,informational,6779,0,822,66,17,21,8,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/contact/rfid-readers/,/rfq/",55,146,.jpg,,KEEP
/guides/rfid-sap-wms-integration/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-sap-wms-integration/,guide,RFID Integration with SAP WMS and S/4HANA EWM,informational,5939,0,1046,54,5,10,8,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,62,142,.jpg,title>60,IMPROVE
/guides/rfid-shopify-inventory-integration/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-shopify-inventory-integration/,guide,RFID Integration with Shopify,informational,6347,0,1029,53,4,10,11,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,63,149,.jpg,title>60,IMPROVE
/guides/rfid-tag-card-wristband-lifespan/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-tag-card-wristband-lifespan/,guide,"How Long RFID Tags, Cards And Wristbands Last",informational,7495,0,987,56,9,15,11,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,/rfq/,62,133,.jpg,title>60,IMPROVE
/guides/rfid-wristband-cost/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/rfid-wristband-cost/,guide,RFID Wristband Cost Guide,informational,2659,0,492,54,5,11,2,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,"/rfq/,/sample-pack/",86,138,.jpg,title>60,IMPROVE
/guides/standards-encoding/,200,indexable,URL is unknown to Google,,https://proudtek.com/guides/standards-encoding/,guide,📐 Standards & Encoding,informational,539,0,0,8,0,6,0,BreadcrumbList|CollectionPage,,,,,63,221,,no CTA in content; title>60; desc>160; orphan (0 in-content inlinks); not in sitemap; unknown to Google,IMPROVE (link/sitemap)
/guides/ucode-8-uhf-chip-encyclopedia/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/ucode-8-uhf-chip-encyclopedia/,guide,NXP UCODE 8,informational,6565,0,1143,55,6,14,10,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,/rfq/,107,100,.jpg,title>60,IMPROVE
/guides/ucode-9-uhf-chip-encyclopedia/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/ucode-9-uhf-chip-encyclopedia/,guide,NXP UCODE 9,informational,6206,0,1118,62,13,14,9,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-11,2026-06-11T10:00:00Z,,/rfq/,106,136,.jpg,title>60,IMPROVE
/guides/uhf-rfid-reader-api-guide/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/uhf-rfid-reader-api-guide/,guide,UHF RFID Reader API Guide,informational,6017,0,871,57,8,11,11,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-02,2026-07-02,,/rfq/,65,131,.jpg,title>60,IMPROVE
/guides/walmart-rfid-tagging-mandate/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/guides/walmart-rfid-tagging-mandate/,guide,Walmart RFID Tagging Mandate 2026,informational,6853,0,685,57,12,13,11,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-10,2026-07-10,,/rfq/,67,150,.svg,title>60; og:image SVG,IMPROVE
/industries/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/,industries-hub,Complete guide to RFID & NFC by industry,commercial,5036,0,1177,536,7,39,15,Article|BreadcrumbList|CollectionPage|FAQPage|ItemList|Organization|WebSite,2026-07-11,2026-07-11,,/rfq/,90,143,.svg,title>60; og:image SVG; 6 img no alt,IMPROVE
/industries/aerospace-aviation-mro/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/aerospace-aviation-mro/,industry,RFID for Aerospace & MRO,commercial,2948,0,636,219,17,16,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,57,133,.jpg,,KEEP
/industries/agriculture/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/agriculture/,industry,RFID for Agriculture,commercial,3321,0,780,536,15,14,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,65,117,.png,title>60,IMPROVE
/industries/automotive-tire-oem/,200,indexable,URL is unknown to Google,,https://proudtek.com/industries/automotive-tire-oem/,industry,RFID for Automotive & Tire OEM,commercial,2948,0,613,186,12,20,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,65,151,.jpg,title>60; unknown to Google,IMPROVE
/industries/brand-protection/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/brand-protection/,industry,Brand Protection NFC,commercial,3189,0,840,536,58,20,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,61,152,.png,title>60,IMPROVE
/industries/cold-chain-food-traceability/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/cold-chain-food-traceability/,industry,RFID for Cold Chain & Food Traceability,commercial,3562,0,706,36,19,18,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,67,154,.jpg,title>60,IMPROVE
/industries/data-center-it-asset-tracking/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/data-center-it-asset-tracking/,industry,RFID for Data Center IT Assets,commercial,3112,0,695,37,18,17,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,62,105,.jpg,title>60,IMPROVE
/industries/education/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/education/,industry,RFID for Education,commercial,3257,0,925,536,43,20,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,62,131,.jpg,title>60,IMPROVE
/industries/eu-compliance/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/eu-compliance/,industry,RFID for EU Compliance,commercial,3258,0,843,536,24,17,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,58,122,.jpg,,KEEP
/industries/events-venues/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/events-venues/,industry,RFID for Events & Venues,commercial,3263,0,794,536,64,27,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,65,146,.jpg,title>60,IMPROVE
/industries/fitness/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/fitness/,industry,RFID for Fitness,commercial,2863,0,774,536,25,19,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,58,141,.png,,KEEP
/industries/government-defense-supply-chain/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/government-defense-supply-chain/,industry,RFID for Defense Supply Chains,commercial,2910,0,627,39,21,19,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,62,152,.jpg,title>60,IMPROVE
/industries/healthcare/,200,indexable,Submitted and indexed,2026-07-10,https://proudtek.com/industries/healthcare/,industry,RFID for Healthcare,commercial,2852,0,830,536,65,23,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-07-11,2026-07-11T11:00:00Z,,/rfq/,63,151,.webp,title>60,IMPROVE
/industries/hospitality/,200,indexable,Submitted and indexed,2026-07-09,https://proudtek.com/industries/hospitality/,industry,RFID for Hospitality,commercial,4014,0,833,536,66,32,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-08-30,2026-08-30,,/rfq/,62,153,.svg,title>60; og:image SVG,IMPROVE
/industries/industrial/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/industrial/,industry,RFID for Industrial Manufacturing,commercial,3016,0,733,536,84,15,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,68,148,.webp,title>60,IMPROVE
/industries/laundry-services/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/laundry-services/,industry,RFID for Laundry Services,commercial,1919,0,461,536,18,15,6,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-11,2026-07-11,,/rfq/,80,139,.svg,title>60; og:image SVG,IMPROVE
/industries/libraries/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/libraries/,industry,RFID for Libraries,commercial,3165,0,787,536,13,13,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,60,152,.jpg,,KEEP
/industries/logistics/,200,indexable,URL is unknown to Google,,https://proudtek.com/industries/logistics/,industry,RFID for Logistics,commercial,3067,0,576,537,72,21,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,58,144,.jpg,unknown to Google,IMPROVE
/industries/luxury-brands/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/luxury-brands/,industry,Luxury Brand NFC,commercial,2921,0,902,536,47,21,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,55,103,.jpg,,KEEP
/industries/pharmaceutical/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/pharmaceutical/,industry,Pharmaceutical RFID,commercial,3410,0,863,536,22,20,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,97,147,.jpg,title>60,IMPROVE
/industries/retail-apparel/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/retail-apparel/,industry,RFID for Retail & Apparel,commercial,2999,0,637,537,46,22,10,Article|BreadcrumbList|FAQPage|HowTo|Organization|WebPage|WebSite,2026-06-11,2026-06-11T11:00:00Z,,/rfq/,66,153,.jpg,title>60,IMPROVE
/industries/water-parks/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/industries/water-parks/,industry,RFID Wristbands for Water Parks,commercial,1140,0,216,3,2,6,0,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-08-30,2026-08-30,,/rfq/,82,154,.jpg,title>60,IMPROVE
/lp/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/,lp-hub,Campaign Landing Pages,commercial,742,0,153,15,0,16,0,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-06-10,2026-06-10T18:00:00Z,,/rfq/,61,141,.webp,title>60; orphan (0 in-content inlinks),IMPROVE (link/sitemap)
/lp/bulk-rfid-cards/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/bulk-rfid-cards/,landing-page,Bulk RFID Cards,commercial,2849,0,446,15,3,18,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/rfq/,/sample-pack/",55,134,.jpg,,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/custom-rfid-card-printing/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/custom-rfid-card-printing/,landing-page,Custom RFID Card Printing,commercial,2570,0,426,25,14,11,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,/rfq/,59,141,.jpg,,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/nfc-tag-manufacturer-china/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/nfc-tag-manufacturer-china/,landing-page,NFC Tag Manufacturer in China,commercial,2712,0,460,17,5,14,6,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/rfq/,/sample-pack/",61,134,.jpg,title>60,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/nfc-tag-supplier/,built but edge-301→/lp/nfc-tag-manufacturer-china/,noindex (canonical→/lp/nfc-tag-manufacturer-china/),n/a (noindex),,https://proudtek.com/lp/nfc-tag-manufacturer-china/,landing-page,NFC Tag Supplier,commercial,2470,0,382,7,3,11,4,Article,,2026-07-13,,"/rfq/,/sample-pack/",45,86,.png,,KEEP (legacy: noindex+canonical+edge 301; file is dead weight)
/lp/rfid-card-encoding-service/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/rfid-card-encoding-service/,landing-page,RFID Card Encoding Service,commercial,2882,0,482,7,7,13,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/rfq/,/sample-pack/",80,112,.jpg,title>60,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/rfid-card-manufacturer-china/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/rfid-card-manufacturer-china/,landing-page,RFID Card Manufacturer in China,commercial,2598,0,391,8,8,14,4,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,/rfq/,60,151,.jpg,,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/rfid-factory-direct-china/,built but edge-301→/lp/rfid-manufacturer-shenzhen/,noindex (canonical→/lp/rfid-manufacturer-shenzhen/),n/a (noindex),,https://proudtek.com/lp/rfid-manufacturer-shenzhen/,landing-page,RFID Card Factory Direct from China,commercial,2726,0,497,0,0,9,6,Article,,2026-07-13,T-dup,"/rfq/,/sample-pack/",45,86,.png,,KEEP (legacy: noindex+canonical+edge 301; file is dead weight)
/lp/rfid-label-manufacturer/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/rfid-label-manufacturer/,landing-page,RFID Label Manufacturer,commercial,2557,0,460,7,7,12,5,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/rfq/,/sample-pack/",60,119,.jpg,,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
/lp/rfid-manufacturer-shenzhen/,200,indexable,Discovered - currently not indexed,,https://proudtek.com/lp/rfid-manufacturer-shenzhen/,landing-page,RFID Manufacturer in Shenzhen,commercial,2737,0,510,1,1,14,7,Article|BreadcrumbList|FAQPage|Organization|WebPage|WebSite,2026-07-13,2026-07-13,,"/rfq/,/sample-pack/",58,115,.jpg,,NEEDS_MANUAL_REVIEW (keyword-variant risk; see Phase 6)
